"#","Nome do Produto","SKU","Categoria","Prioridade","Repostável","Status Post","Link do Produto","Link da Imagem","Legenda Instagram","Observações","Ordem de Postagem"
"2137","Chapéu Palha Fernanda Marrom - Proteção Solar UV","25119-marrom","Chapéu","Normal","Não","Não Postado","","","","","1625"
"2138","Chapéu Palha Fernanda Preto - Proteção Solar  UV","25124-preto","Chapéu","Normal","Não","Não Postado","","","","","1626"
"2139","Chapéu Palha Fernanda-Areia-Tamanho Único","25119-Areia-Tamanho Único","Chapéu","Normal","Não","Não Postado","","","","","1627"
"2140","Chapéu Palha Fernanda-Branco-Tamanho Único","25119-Branco-Tamanho Único","Chapéu","Normal","Não","Não Postado","","","","","1628"
"2141","Chapéu Palha Fernanda-Cáqui-Tamanho Único","25124-Cáqui-Tamanho Único","Chapéu","Normal","Não","Não Postado","","","","","1629"
"2142","Chapéu Palha Fernanda-Marrom-Tamanho Único","25119-Marrom-Tamanho Único","Chapéu","Normal","Não","Não Postado","","","","","1630"
"973","Chapeu Palha Jimmy-Marfim-Tam 59","25823-Marfim-Tam 59","Chapéu","Normal","Não","Não Postado","","","","","1631"
"2146","Chapéu Palha Lola-Azul Marinho-Tam 60","15877-Azul Marinho-Tam 60","Chapéu","Normal","Não","Não Postado","","","","","1632"
"2148","Chapéu Palha Marcatto Fita Listrada","15884-listrada","Chapéu","Normal","Não","Não Postado","","","","","1633"
"2149","Chapéu Palha Panamá Clássico Marcatto Marfim Fita Bege","11079-branco","Chapéu","Normal","Não","Não Postado","","","","","1634"
"2150","Chapéu Palha Panamá Clássico Marcatto Marrom","11079-marrom","Chapéu","Normal","Não","Não Postado","","","","","1635"
"2151","Chapéu Palha Panamá Marcatto Marfim Aba Larga Benito","11067-marfim","Chapéu","Normal","Não","Não Postado","","","","","1636"
"2161","Chapéu Palha Tira de Couro","15876","Chapéu","Normal","Não","Não Postado","","","","","1637"
"2163","Chapéu Palha Ventilado Aba Larga Nevada","15929","Chapéu","Normal","Não","Não Postado","","","","","1638"
"2164","Chapéu Palha Victória","170138303642","Chapéu","Normal","Não","Não Postado","","","","","1639"
"2165","Chapéu Palheta Boater Pralana Unissex","196155413671","Chapéu","Normal","Não","Não Postado","","","","","1640"
"2166","Chapéu Palheta Manly Dourado","29767-amarelo","Chapéu","Normal","Não","Não Postado","","","","","1641"
"2167","Chapéu Palheta Manly Shantung Casual Fita Azul + 2 fitas nas cores preta e colorida","25266-cor097","Chapéu","Normal","Não","Não Postado","","","","","1642"
"2168","Chapéu Palheta Manly Shantung Casual Fita Preta + 2 fitas nas cores laranja e azul","25266-classic096","Chapéu","Normal","Não","Não Postado","","","","","1643"
"2169","Chapéu Palheta Manly Shantung Casual Fita Preta + 2 fitas nas cores verde e rosa","25266-096","Chapéu","Normal","Não","Não Postado","","","","","1644"
"2170","Chapéu Palheta Toyo Creme","1099-creme","Chapéu","Normal","Não","Não Postado","","","","","1645"
"2173","Chapéu Palheta Toyo-Creme-Tam 58","1099-Creme-Tam 58","Chapéu","Normal","Não","Não Postado","","","","","1646"
"2175","Chapéu Panamá Aba Curta Preto","11063-preto","Chapéu","Normal","Não","Não Postado","","","","","1647"
"2176","Chapéu Panamá Aba Média Legítimo","11080","Chapéu","Normal","Não","Não Postado","","","","","1648"
"2177","Chapéu Panamá Antony Caqui","11074-caqui","Chapéu","Normal","Não","Não Postado","","","","","1649"
"2178","Chapéu Panamá Cavalgada Marcatto Bege","11085-COR 12 Natural","Chapéu","Normal","Não","Não Postado","","","","","1650"
"2180","Chapéu Panamá Fedora Miguel -Branco-Tam 57","4341-Branco-Tam 57","Chapéu","Normal","Não","Não Postado","","","","","1651"
"2181","Chapéu Panamá Fedora Miguel Branco","4341","Chapéu","Normal","Não","Não Postado","","","","","1652"
"2183","Chapéu Panamá Fedora Miguel Branco-Branco-Tam 61","4341-Branco-Tam 61","Chapéu","Normal","Não","Não Postado","","","","","1653"
"2189","Chapéu Panamá Feminino Alice Bege","21090","Chapéu","Normal","Não","Não Postado","","","","","1654"
"2190","Chapéu Panamá Feminino Palheta Manly Copa Reta Branco","21190-branco","Chapéu","Normal","Não","Não Postado","","","","","1655"
"2191","Chapéu Panamá Feminino Palheta Manly Copa Reta Marrom","21196-marrom","Chapéu","Normal","Não","Não Postado","","","","","1656"
"2192","Chapéu Panamá Feminino Paris Manly Branco","21196-branco","Chapéu","Normal","Não","Não Postado","","","","","1657"
"2194","Chapéu Panamá Heitor","21053","Chapéu","Normal","Não","Não Postado","","","","","1658"
"2195","Chapéu Panamá Jude Mostarda","170138383748","Chapéu","Normal","Não","Não Postado","","","","","1659"
"2196","Chapéu Panamá Marcatto Aba Curta Bege","11063-bege","Chapéu","Normal","Não","Não Postado","","","","","1660"
"2197","Chapéu Panamá Marcatto Aba Curta Marfim","11063-marfim","Chapéu","Normal","Não","Não Postado","","","","","1661"
"2199","Chapéu Panamá Marcatto Bege Aba Larga Benito","11067-fita bege","Chapéu","Normal","Não","Não Postado","","","","","1662"
"2200","Chapéu Panamá Marcatto Casual Piqué","11072","Chapéu","Normal","Não","Não Postado","","","","","1663"
"2203","Chapéu Panamá Original Aba Média Romeu","11064","Chapéu","Normal","Não","Não Postado","","","","","1664"
"2204","Chapéu Panamá Original Aba Média Romeu Bege","11064-bege","Chapéu","Normal","Não","Não Postado","","","","","1665"
"2205","Chapéu Panamá Original Bege Leblon","21106","Chapéu","Normal","Não","Não Postado","","","","","1666"
"2207","Chapéu Panamá Original Marcatto Casual Marfim","11075-fita bege","Chapéu","Normal","Não","Não Postado","","","","","1667"
"2208","Chapéu Panamá Original Marcatto Marfim","11075-fita preta","Chapéu","Normal","Não","Não Postado","","","","","1668"
"2209","Chapéu Panamá Original Montecristi Toquilla Aba Larga Marfim","2114","Chapéu","Normal","Não","Não Postado","","","","","1669"
"2210","Chapéu Panamá Original Montecristi Toquilla Azul","2111-azul","Chapéu","Normal","Não","Não Postado","","","","","1670"
"2212","Chapéu Panamá Original Montecristi Toquilla Bege","2116","Chapéu","Normal","Não","Não Postado","","","","","1671"
"2214","Chapéu Panamá Original Montecristi Toquilla Goiaba","2111-Goiaba","Chapéu","Normal","Não","Não Postado","","","","","1672"
"2216","Chapéu Panamá Original Montecristi Toquilla Marrom","2112","Chapéu","Normal","Não","Não Postado","","","","","1673"
"2218","Chapéu Panamá Original Montecristi Toquilla Verde","2111-verde","Chapéu","Normal","Não","Não Postado","","","","","1674"
"2222","Chapéu Panamá Paris Feminino Palheta Manly Copa Reta Bege","21196-caqui","Chapéu","Normal","Não","Não Postado","","","","","1675"
"2225","Chapéu Panamá Pralana Aba Curta Galante","170136303671","Chapéu","Normal","Não","Não Postado","","","","","1676"
"2226","Chapéu Panamá Pralana Aba Curta Galante Branco","170136303315","Chapéu","Normal","Não","Não Postado","","","","","1677"
"2227","Chapéu Panamá Pralana Jobim Bege","170132663671","Chapéu","Normal","Não","Não Postado","","","","","1678"
"2228","Chapéu Panamá Pralana Jobim Marfim","170132663315","Chapéu","Normal","Não","Não Postado","","","","","1679"
"975","Chapeu Panamá Pralana Weekender II Bege","170132043671","Chapéu","Normal","Não","Não Postado","","","","","1680"
"2229","Chapéu Panamá Preto Original Montecristi Toquilla","2111-preto","Chapéu","Normal","Não","Não Postado","","","","","1681"
"2230","Chapéu Panamá Raquel Champagne","21067-champagne","Chapéu","Normal","Não","Não Postado","","","","","1682"
"2231","Chapéu Panamá Raquel-Champanhe-Tamanho Único","21067-Champanhe-Tamanho Único","Chapéu","Normal","Não","Não Postado","","","","","1683"
"2232","Chapéu Panamá Raquel-Preto-Tamanho Único","21067-Preto-Tamanho Único","Chapéu","Normal","Não","Não Postado","","","","","1684"
"2233","Chapéu Panamá Ruth - Proteção Solar UV","21063","Chapéu","Normal","Não","Não Postado","","","","","1685"
"2234","Chapéu Panamá Ruth-Champanhe-Tamanho Único","21063-Champanhe-Tamanho Único","Chapéu","Normal","Não","Não Postado","","","","","1686"
"2236","Chapéu Panamá Summer Marinho","21072-marinho","Chapéu","Normal","Não","Não Postado","","","","","1687"
"2241","Chapéu Panamá Summer-Azul Marinho-Tam 60","21072-Azul Marinho-Tam 60","Chapéu","Normal","Não","Não Postado","","","","","1688"
"2245","Chapéu Panamá Summer-Azul-Tam 60","21072-Azul-Tam 60","Chapéu","Normal","Não","Não Postado","","","","","1689"
"2249","Chapéu Panamá Summer-Marfim-Tam 60","21072-Marfim-Tam 60","Chapéu","Normal","Não","Não Postado","","","","","1690"
"2250","Chapéu Panamá Weekender Soft","170132323315","Chapéu","Normal","Não","Não Postado","","","","","1691"
"2251","Chapéu Pantanal 5x Marsin Pralana","110123693274","Chapéu","Normal","Não","Não Postado","","","","","1692"
"2252","Chapéu Pantaneiro Fibra Natural Sibu Company","022.11.13.001","Chapéu","Normal","Não","Não Postado","","","","","1693"
"2253","Chapéu Pantaneiro Juta Natural Sibu Company","022.11.03.001","Chapéu","Normal","Não","Não Postado","","","","","1694"
"2254","Chapéu Pantaneiro Lona de Algodão Bege Sibu Company","022.11.02.002","Chapéu","Normal","Não","Não Postado","","","","","1695"
"2255","Chapéu Pantaneiro Lona de Algodão Crú Sibu Company","022.11.02.001","Chapéu","Normal","Não","Não Postado","","","","","1696"
"2496","Chapéu Pêlo de Lebre Marsin Pralana Taupe - Edição Especial","165169033679","Chapéu","Normal","Não","Não Postado","","","","","1697"
"2497","Chapéu Pêlo de Lebre Pralana Preto","165169013360","Chapéu","Normal","Não","Não Postado","","","","","1698"
"2498","Chapéu Pêlo de Lebre Pralana Taupe","165169013679-Taupe","Chapéu","Normal","Não","Não Postado","","","","","1699"
"2259","Chapéu Pierina de Juta Natural Sibu Company","011.05.03.001","Chapéu","Normal","Não","Não Postado","","","","","1700"
"2257","Chapéu Pierina Fibra Natural Sibu Company","011.05.13.001","Chapéu","Normal","Não","Não Postado","","","","","1701"
"2258","Chapéu Pierina Lona de Algodão Crú Sibu Company","011.05.02.001","Chapéu","Normal","Não","Não Postado","","","","","1702"
"2261","Chapéu Pork Pie Aba Curta Preto","1601179933601","Chapéu","Normal","Não","Não Postado","","","","","1703"
"2262","Chapéu Pork Pie Fibra Natural Sibu Company","091.12.13.001","Chapéu","Normal","Não","Não Postado","","","","","1704"
"2263","Chapéu Pork Pie Jason Sibu Company Areia","094.14.04.027","Chapéu","Normal","Não","Não Postado","","","","","1705"
"2264","Chapéu Pork Pie Jason Sibu Company Azul","094.14.04.024","Chapéu","Normal","Não","Não Postado","","","","","1706"
"2266","Chapéu Pork Pie Jason Sibu Company Chumbo","094.14.04.046","Chapéu","Normal","Não","Não Postado","","","","","1707"
"2267","Chapéu Pork Pie Jason Sibu Company Marrom","094.14.04.053","Chapéu","Normal","Não","Não Postado","","","","","1708"
"2268","Chapéu Pork Pie Jason Sibu Company Preto","094.14.04.022","Chapéu","Normal","Não","Não Postado","","","","","1709"
"2270","Chapéu Pork Pie Jason Sibu Company Verde","094.14.04.025","Chapéu","Normal","Não","Não Postado","","","","","1710"
"2271","Chapéu Pork Pie Jason Sibu Company Vermelho","094.14.04.026","Chapéu","Normal","Não","Não Postado","","","","","1711"
"2272","Chapéu Pork Pie Juta Natural Sibu Company","091.12.03.001","Chapéu","Normal","Não","Não Postado","","","","","1712"
"2275","Chapéu Pork Pie Lona de Algodão Bege Sibu Company","091.12.02.002","Chapéu","Normal","Não","Não Postado","","","","","1713"
"2277","Chapéu Pork Pie Pralana Cinza Escuro Heisenberg Aba Curta","160117993387","Chapéu","Normal","Não","Não Postado","","","","","1714"
"2278","Chapéu Pork Pie Pralana Marrom Café Heisenberg Aba Curta","160117993274","Chapéu","Normal","Não","Não Postado","","","","","1715"
"2279","Chapéu Pork Pie Pralana Preto Aba Média","110123303360","Chapéu","Normal","Não","Não Postado","","","","","1716"
"2280","Chapéu Pork Pie Pralana Preto Heisenberg Aba Curta","160117993360","Chapéu","Normal","Não","Não Postado","","","","","1717"
"2281","Chapéu Pork Pie Premium  Pêlo de Lebre Preto","094.14.00.43","Chapéu","Normal","Não","Não Postado","","","","","1718"
"2282","Chapéu Pork Pie Premium II Pêlo de Lebre Preto","094.14.00.41","Chapéu","Normal","Não","Não Postado","","","","","1719"
"2283","Chapéu Pork Pie Stingy Bigalli Black","biga14060-N02","Chapéu","Normal","Não","Não Postado","","","","","1720"
"2284","Chapéu Pork Pie Stingy Bigalli Chocolate","biga14060-C03","Chapéu","Normal","Não","Não Postado","","","","","1721"
"2285","Chapéu Pork Pie Stingy Bigalli Dark Gray","biga14060-G03","Chapéu","Normal","Não","Não Postado","","","","","1722"
"2286","Chapéu Pork Pie Trilby Panamá Legítimo Bigalli Black","biga17018-N02","Chapéu","Normal","Não","Não Postado","","","","","1723"
"2287","Chapéu Pork Pie Trilby Panamá Legítimo Bigalli Natural","biga17018-NAT","Chapéu","Normal","Não","Não Postado","","","","","1724"
"2288","Chapéu Pork Pie Trilby Panamá Legítimo Bigalli Putty","biga17018-C35","Chapéu","Normal","Não","Não Postado","","","","","1725"
"2289","Chapéu Pork Pie Trilby Panamá Legítimo Bigalli White","biga17018-B02","Chapéu","Normal","Não","Não Postado","","","","","1726"
"2290","Chapéu Pork Pie Williams Feltro Areia Sibu Company","091.12.17.027","Chapéu","Normal","Não","Não Postado","","","","","1727"
"2291","Chapéu Pork Pie Williams Feltro Preto Sibu Company","091.12.17.022","Chapéu","Normal","Não","Não Postado","","","","","1728"
"2298","Chapéu Praia Copa Redonda Feminino Manly","25222","Chapéu","Normal","Não","Não Postado","","","","","1729"
"2299","Chapéu Praia Fedora Miguel Soft Marfim","3077","Chapéu","Normal","Não","Não Postado","","","","","1730"
"2300","Chapéu Praia Feminino Bucket Manly Preto","25280-preto","Chapéu","Normal","Não","Não Postado","","","","","1731"
"2301","Chapéu Praia Feminino Bucket Manly Verde Cáqui","25280-verde cáqui","Chapéu","Normal","Não","Não Postado","","","","","1732"
"2302","Chapéu Praia Feminino Floppy Azul Marinho Verão","29737-marinho","Chapéu","Normal","Não","Não Postado","","","","","1733"
"2303","Chapéu Praia Feminino Floppy Bege Verão","29737-bege","Chapéu","Normal","Não","Não Postado","","","","","1734"
"2305","Chapéu Praia Feminino Floppy Caramelo Verão","29737-caramelo","Chapéu","Normal","Não","Não Postado","","","","","1735"
"2308","Chapéu Praia Feminino Floppy Preto Verão","29737-preto","Chapéu","Normal","Não","Não Postado","","","","","1736"
"2310","Chapéu Praia Feminino Palheta Manly Areia","25263-areia","Chapéu","Normal","Não","Não Postado","","","","","1737"
"2311","Chapéu Praia Feminino Palheta Manly Azul Marinho","25263-azul marinho","Chapéu","Normal","Não","Não Postado","","","","","1738"
"2312","Chapéu Praia Feminino Palheta Manly Cáqui","25263-cáqui","Chapéu","Normal","Não","Não Postado","","","","","1739"
"2313","Chapéu Praia Feminino Palheta Manly Preto","25263-preto","Chapéu","Normal","Não","Não Postado","","","","","1740"
"2315","Chapéu Praia Feminino Proteção Solar Areia","25163-areia-U","Chapéu","Normal","Não","Não Postado","","","","","1741"
"2316","Chapéu Praia Feminino Proteção Solar Manly Azul Marinho","25185-marinho","Chapéu","Normal","Não","Não Postado","","","","","1742"
"2317","Chapéu Praia Feminino Proteção Solar Manly Preto","25185-preto","Chapéu","Normal","Não","Não Postado","","","","","1743"
"2318","Chapéu Praia Feminino Proteção Solar UV San Remo Areia","501001186601","Chapéu","Normal","Não","Não Postado","","","","","1744"
"2319","Chapéu Praia Feminino Proteção Solar UV San Remo Azul Marinho","5010011582","Chapéu","Normal","Não","Não Postado","","","","","1745"
"2320","Chapéu Praia Feminino Proteção Solar UV San Remo Cinza","5010011030","Chapéu","Normal","Não","Não Postado","","","","","1746"
"2322","Chapéu Praia Feminino Proteção Solar UV San Remo kaki","501001171401","Chapéu","Normal","Não","Não Postado","","","","","1747"
"2321","Chapéu Praia Feminino Proteção Solar UV San Remo Preto","5010011002","Chapéu","Normal","Não","Não Postado","","","","","1748"
"2323","Chapéu Praia Feminino Proteção UV Cáqui Manly","25185-cáqui","Chapéu","Normal","Não","Não Postado","","","","","1749"
"2324","Chapéu Praia Feminino Proteção UV Fernanda Areia","25161-Areia","Chapéu","Normal","Não","Não Postado","","","","","1750"
"2325","Chapéu Praia Feminino Proteção UV Fernanda Caqui","25161-caqui","Chapéu","Normal","Não","Não Postado","","","","","1751"
"2326","Chapéu Praia Feminino Proteção UV Fernanda Marrom","25161-marrom","Chapéu","Normal","Não","Não Postado","","","","","1752"
"2327","Chapéu Praia Feminino Proteção UV Fernanda Preto","25161-preto","Chapéu","Normal","Não","Não Postado","","","","","1753"
"2328","Chapéu Praia Feminino Proteção UV Manly Areia","25185-areia","Chapéu","Normal","Não","Não Postado","","","","","1754"
"2329","Chapéu Praia Feminino Proteção UV Manly Copa Redonda","25211-preto","Chapéu","Normal","Não","Não Postado","","","","","1755"
"2330","Chapéu Praia Feminino Proteção UV Manly Copa Redonda Areia","25211-areia","Chapéu","Normal","Não","Não Postado","","","","","1756"
"2331","Chapéu Praia Feminino Proteção UV Manly Copa Redonda Azul Marinho","25211-azul marinho","Chapéu","Normal","Não","Não Postado","","","","","1757"
"2332","Chapéu Praia Feminino Proteção UV Manly Copa Redonda Cáqui","25211-cáqui","Chapéu","Normal","Não","Não Postado","","","","","1758"
"2333","Chapéu Praia Feminino Proteção UV Manly Marfim","25178","Chapéu","Normal","Não","Não Postado","","","","","1759"
"2334","Chapéu Praia Feminino Proteção UV Manly Marrom","25185-marrom","Chapéu","Normal","Não","Não Postado","","","","","1760"
"2335","Chapéu Praia Feminino Proteção UV Manly Verde Cáqui","25185-verde/cáqui","Chapéu","Normal","Não","Não Postado","","","","","1761"
"2336","Chapéu Praia Feminino San Remo Branco Proteção Solar UV","05010011-branco","Chapéu","Normal","Não","Não Postado","","","","","1762"
"2337","Chapéu Praia Feminino UVLine Floppy Bege Verão - Proteção Solar UV","502004534501","Chapéu","Normal","Não","Não Postado","","","","","1763"
"2338","Chapéu Praia Feminino UVLine Floppy Marfim Verão - Proteção Solar UV","502004546701","Chapéu","Normal","Não","Não Postado","","","","","1764"
"2339","Chapéu Praia Feminino UVLine Floppy Preto Verão - Proteção Solar UV","502004500201","Chapéu","Normal","Não","Não Postado","","","","","1765"
"2340","Chapéu Praia Floppy Feminino Ibiza","25868","Chapéu","Normal","Não","Não Postado","","","","","1766"
"2342","Chapéu Praia UV Line com Proteção Solar San Remo Preto","501001100201","Chapéu","Normal","Não","Não Postado","","","","","1767"
"966","CHAPÉU PRALANA 5X CAMPO BANGORA ABA 10","180129193315","Chapéu","Normal","Não","Não Postado","","","","","1768"
"2344","Chapéu Pralana Alpaca 10X Premium aba 7cm Pino","110123663310","Chapéu","Normal","Não","Não Postado","","","","","1769"
"2349","Chapéu Pralana Cavalgada 5x Campo IV Castor","110112733672","Chapéu","Normal","Não","Não Postado","","","","","1770"
"2350","Chapéu Pralana Cavalgada 5x Campo IV Preto","110112733360","Chapéu","Normal","Não","Não Postado","","","","","1771"
"2351","Chapéu Pralana Cavalgada Classic Campo II 5x Café","110112683274","Chapéu","Normal","Não","Não Postado","","","","","1772"
"2353","Chapéu Pralana Cavalgada Classic Campo II 5x Preto","110112683360","Chapéu","Normal","Não","Não Postado","","","","","1773"
"2354","Chapéu Pralana Cavalgada Classic Campo II 5x Preto-","-","Chapéu","Normal","Não","Não Postado","","","","","1774"
"2355","Chapéu Pralana Cavalgada Classic Campo IV 5x Café","110112733274","Chapéu","Normal","Não","Não Postado","","","","","1775"
"2356","Chapéu Pralana Cavalgada Snow River Preto","110116543360","Chapéu","Normal","Não","Não Postado","","","","","1776"
"2357","Chapéu Pralana Classic Colors Preto","170197033360","Chapéu","Normal","Não","Não Postado","","","","","1777"
"2360","Chapéu Pralana Classic Colors-Preto-Tam 59","170197033360-Preto-Tam 59","Chapéu","Normal","Não","Não Postado","","","","","1778"
"2361","Chapéu Pralana Classic Hunter Marinho","110112873253","Chapéu","Normal","Não","Não Postado","","","","","1779"
"2362","Chapéu Pralana Classic Hunter Preto","110112873360","Chapéu","Normal","Não","Não Postado","","","","","1780"
"2364","Chapéu Pralana Classic Hunter-Preto-Tam 53","110112873360-53","Chapéu","Normal","Não","Não Postado","","","","","1781"
"2368","Chapéu Pralana Classic Safari Café","110112073274","Chapéu","Normal","Não","Não Postado","","","","","1782"
"2369","Chapéu Pralana Classic Safari Castor","110112073672","Chapéu","Normal","Não","Não Postado","","","","","1783"
"2370","Chapéu Pralana Classic Safari Preto","110112073360","Chapéu","Normal","Não","Não Postado","","","","","1784"
"2373","Chapéu Pralana Coco Chaplin Cinza","19011703387","Chapéu","Normal","Não","Não Postado","","","","","1785"
"2374","Chapéu Pralana Coco Chaplin Preto","190117033360","Chapéu","Normal","Não","Não Postado","","","","","1786"
"2382","Chapéu Pralana Country 30X Journey II Branco","180129233315","Chapéu","Normal","Não","Não Postado","","","","","1787"
"2383","Chapéu Pralana Country Bangora Journey Brasil Branco","180128953315","Chapéu","Normal","Não","Não Postado","","","","","1788"
"2384","Chapéu Pralana Country Bangora Journey II Branco","180129243315","Chapéu","Normal","Não","Não Postado","","","","","1789"
"2386","Chapéu Pralana Country Journey 30X II Brasil Branco","180128963315","Chapéu","Normal","Não","Não Postado","","","","","1790"
"2387","Chapéu Pralana Country Journey Felt Cinza Escuro","120124553387","Chapéu","Normal","Não","Não Postado","","","","","1791"
"2388","Chapéu Pralana Country Journey Felt I Preto","120124553360","Chapéu","Normal","Não","Não Postado","","","","","1792"
"2389","Chapéu Pralana Country Journey Felt II Preto","120124573360","Chapéu","Normal","Não","Não Postado","","","","","1793"
"2390","Chapéu Pralana Country Journey Felt III Café","120124663274","Chapéu","Normal","Não","Não Postado","","","","","1794"
"2391","Chapéu Pralana Country Journey Felt IV Canadá Café","120124673274","Chapéu","Normal","Não","Não Postado","","","","","1795"
"2393","Chapéu Pralana Fedora Betmar-Bege-Tam 56/57","196136087183-Bege-Tam 56/57","Chapéu","Normal","Não","Não Postado","","","","","1796"
"2399","Chapéu Pralana Fedora Masculino Centenário Bege","110112033671","Chapéu","Normal","Não","Não Postado","","","","","1797"
"2401","Chapéu Pralana Fedora Neymar Preto","110123133360","Chapéu","Normal","Não","Não Postado","","","","","1798"
"2408","Chapéu Pralana Fedora Neymar-Preto-Tam 60","110123133360-Preto-Tam 60","Chapéu","Normal","Não","Não Postado","","","","","1799"
"2412","Chapéu Pralana Gaúcho Tropeiro II Areia","160117733727","Chapéu","Normal","Não","Não Postado","","","","","1800"
"2413","Chapéu Pralana Gaúcho Tropeiro II Preto","160117733360","Chapéu","Normal","Não","Não Postado","","","","","1801"
"2421","Chapéu Pralana Jade Feltro Castor","110123823672","Chapéu","Normal","Não","Não Postado","","","","","1802"
"2425","Chapéu Pralana Mangalarga Marchador Cairo Bege","175197373671","Chapéu","Normal","Não","Não Postado","","","","","1803"
"2426","Chapéu Pralana Mangalarga Marchador Panamá","170197463315","Chapéu","Normal","Não","Não Postado","","","","","1804"
"2428","Chapéu Pralana Marsin Feltro Verde","160117903855","Chapéu","Normal","Não","Não Postado","","","","","1805"
"967","CHAPÉU PRALANA MARSIN PRETO 57 CM","110123693360 - 57 CM","Chapéu","Normal","Não","Não Postado","","","","","1806"
"2430","Chapéu Pralana Masculino Gangster Alpaca Jackson Marfim","110112013270","Chapéu","Normal","Não","Não Postado","","","","","1807"
"2432","Chapéu Pralana Nylon Marinho","175101293001","Chapéu","Normal","Não","Não Postado","","","","","1808"
"2437","Chapéu Pralana Panamá Esportivo","170132073315","Chapéu","Normal","Não","Não Postado","","","","","1809"
"2439","Chapéu Pralana Panamá Verano Natural","170137173315","Chapéu","Normal","Não","Não Postado","","","","","1810"
"2440","Chapéu Pralana Patrice de Feltro Cinza","140194473581","Chapéu","Normal","Não","Não Postado","","","","","1811"
"2447","Chapéu Pralana Pêlo de Lebre Legítimo Tabaco","165169013702","Chapéu","Normal","Não","Não Postado","","","","","1812"
"2445","Chapéu Pralana Premium 10X Masculino Preto","110112693390","Chapéu","Normal","Não","Não Postado","","","","","1813"
"2448","Chapéu Pralana Rodeo Cross 30x Liso Natural","180128943315","Chapéu","Normal","Não","Não Postado","","","","","1814"
"2449","Chapéu Pralana Safari Castor","110112223672","Chapéu","Normal","Não","Não Postado","","","","","1815"
"2450","Chapéu Pralana Safari Tira de Couro Preto","110112123360","Chapéu","Normal","Não","Não Postado","","","","","1816"
"2451","Chapéu Pralana Safari Toyo","170196143000","Chapéu","Normal","Não","Não Postado","","","","","1817"
"2452","Chapéu Pralana Social Alpaca Jackson-Branco-Tam 55","110112013270-Branco-Tam 55","Chapéu","Normal","Não","Não Postado","","","","","1818"
"2453","Chapéu Pralana Social Panamá Jobim-Bege-Tam 61","170132663671-Bege-Tam 61","Chapéu","Normal","Não","Não Postado","","","","","1819"
"2456","Chapéu Pralana Sport Sea Grass-Natural-Tam 57","170136133315-Natural-Tam 57","Chapéu","Normal","Não","Não Postado","","","","","1820"
"2460","Chapéu Pralana Verão Ajustável Caramelo","170135813275","Chapéu","Normal","Não","Não Postado","","","","","1821"
"2461","Chapéu Pralana Verão Dobrável Marfim","196135813315","Chapéu","Normal","Não","Não Postado","","","","","1822"
"2463","Chapéu Pralana Weekender III Bege","110112473671","Chapéu","Normal","Não","Não Postado","","","","","1823"
"2468","Chapéu Pralana Weekender III-Cinza-Tam 61","110112473583-Cinza-Tam 61","Chapéu","Normal","Não","Não Postado","","","","","1824"
"2474","Chapéu Preto Feltro Tira de Couro Marcatto Outback","14097-preto","Chapéu","Normal","Não","Não Postado","","","","","1825"
"2476","Chapéu Preto Tira de Couro Marcatto Sater","14091-preto","Chapéu","Normal","Não","Não Postado","","","","","1826"
"2477","Chapéu Preto Ventilado Marcatto","15603","Chapéu","Normal","Não","Não Postado","","","","","1827"
"2478","Chapéu Proteção Solar Cordinha Regulável UVline","5010027","Chapéu","Normal","Não","Não Postado","","","","","1828"
"2479","Chapéu Proteção Solar Fita Azul Valença","15908-azul","Chapéu","Normal","Não","Não Postado","","","","","1829"
"2480","Chapéu Proteção Solar Fita Cáqui Valença","15908-caqui","Chapéu","Normal","Não","Não Postado","","","","","1830"
"2481","Chapéu Proteção Solar Fita Marrom Valença","15908-marrom","Chapéu","Normal","Não","Não Postado","","","","","1831"
"2482","Chapéu Proteção Solar Fita Preta Valença","15908-preto","Chapéu","Normal","Não","Não Postado","","","","","1832"
"2483","Chapéu Proteção Solar UV Aba larga Coral Valença","15908- coral/rosa","Chapéu","Normal","Não","Não Postado","","","","","1833"
"2484","Chapéu Proteção Solar UV Azul Marinho Sibu Company","136.01.53.024.99","Chapéu","Normal","Não","Não Postado","","","","","1834"
"2485","Chapéu Proteção Solar UV Bege Renne","15864-bege","Chapéu","Normal","Não","Não Postado","","","","","1835"
"2486","Chapéu Proteção Solar UV Cáqui Sibu Company","136.01.53.057.99","Chapéu","Normal","Não","Não Postado","","","","","1836"
"2487","Chapéu Proteção Solar UV Marfim Sibu Company","136.01.53.027.99","Chapéu","Normal","Não","Não Postado","","","","","1837"
"2489","Chapéu Proteção Solar UV Marrom Sibu Company","136.01.53.053.99","Chapéu","Normal","Não","Não Postado","","","","","1838"
"2490","Chapéu Proteção Solar UV Renne Marfim","15864-Marfim","Chapéu","Normal","Não","Não Postado","","","","","1839"
"2491","Chapéu Proteção Solar UV Shanghai Marinho","05.02.0043.019.05","Chapéu","Normal","Não","Não Postado","","","","","1840"
"2493","Chapéu Puerto Bahia Panamá Legítimo Bigalli Natural","biga22013-NAT","Chapéu","Normal","Não","Não Postado","","","","","1841"
"2494","Chapéu Puerto Bahia Panamá Legítimo Bigalli White","biga22013-B02","Chapéu","Normal","Não","Não Postado","","","","","1842"
