"#","Nome do Produto","SKU","Categoria","Prioridade","Repostável","Status Post","Link do Produto","Link da Imagem","Legenda Instagram","Observações","Ordem de Postagem"
"2298","Chapéu Cavaleiro I Alto Feltro de Lã 30X Castor com Fita de Feltro e Fivela de Metal","175.12.91.16","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeu-cavaleiro-i-alto-feltro-de-la-30x-castor-com-fita-de-feltro-e-fivela-de-metal","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_cavaleiro_i_alto_feltro_de_la_30x_castor_com_fita_de_feltro_e_fivela_de_metal_2298_1_f1460eb649f81628bec833d56277e647.png","","Marca: Sibu Company","849"
"2300","Chapéu Cavaleiro I Alto Feltro de Lã 30X Preto aba Formada com Fita de Gorgurão e Pena","175.19.90.00","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeu-cavaleiro-i-alto-feltro-de-la-30x-castor-aba-formada-com-fita-de-gorgurao-e-pena","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_cavaleiro_i_alto_feltro_de_la_30x_castor_aba_formada_com_fita_de_gorgurao_e_pena_2300_1_07b950412f9f3060f1e9877fb2c4e59d.png","","Marca: Sibu Company","850"
"2302","Chapéu Cavaleiro I Alto Feltro de Lã 30X Castor aba Formada com Fita de Gorgurão","175.19.90.19","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeu-cavaleiro-i-alto-feltro-de-la-30x-castor-aba-formada-com-fita-de-gorgurao","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_cavaleiro_i_alto_feltro_de_la_30x_castor_aba_formada_com_fita_de_gorgurao_2302_1_baccfaa302fd3255f103bb1aba0719cb.png","","Marca: Sibu Company","851"
"2304","Chapéu Cavaleiro I Alto Feltro de Lã 30X Marrom aba Formada com Fita de Feltro e Fivela de Metal","175.19.92.16","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeu-cavaleiro-i-alto-feltro-de-la-30x-marrom-aba-formada-com-fita-de-feltro-e-fivela-de-metal","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_cavaleiro_i_alto_feltro_de_la_30x_marrom_aba_formada_com_fita_de_feltro_e_fivela_de_metal_2304_1_617dea680f1b2e59786668ae33ee69c6.png","","Marca: Sibu Company","852"
"2308","Chapéu Copa Redonda Feltro de Lã Marrom com Fita de Feltro e Fivela de Metal","178.16.82.16","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeu-copa-redonda-feltro-de-la-marrom-com-fita-de-feltro-e-fivela-de-metal","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_copa_redonda_feltro_de_la_marrom_com_fita_de_feltro_e_fivela_de_metal_2308_1_06251f15528c6ae6b8984cf6b6227af6.png","","Marca: Sibu Company","853"
"2310","Chapéu Copa Redonda Feltro de Lã Castor com Fita de Feltro e Fivela de Metal","177.13.91.16","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeu-copa-redonda-feltro-de-la-castor-com-fita-de-feltro-e-fivela-de-metal","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_copa_redonda_feltro_de_la_castor_com_fita_de_feltro_e_fivela_de_metal_2310_1_b8316640c75abaac31e58b91746456b8.png","","Marca: Sibu Company","854"
"2312","Chapéu Copa Redonda Feltro de Lã Marrom com Fita Marrom com Detalhes em Metal Dourado","177.13.92.09","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeu-copa-redonda-feltro-de-la-marrom-com-fita-marrom-com-detalhes-em-metal-dourado","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_copa_redonda_feltro_de_la_marrom_com_fita_marrom_com_detalhes_em_metal_dourado_2312_1_004a6bf504cec37651befb39fc4f7e78.png","","Marca: Sibu Company","855"
"2314","Chapéu Social Sport Feltro de Lã Castor com Fita de Recouro e Detalhes em Metal","180.16.81.45","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeu-social-sport-feltro-de-la-castor-com-fita-de-recouro-e-detalhes-em-metal","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_social_sport_feltro_de_la_castor_com_fita_de_recouro_e_detalhes_em_metal_2314_1_be58e2cfb31e51224727d44315bfa0e9.png","","Marca: Sibu Company","856"
"2316","Chapéu Social Sport Feltro de Lã Marrom com Fita de Feltro e Fivela de Metal","180.16.82.16","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeu-social-sport-feltro-de-la-marrom-com-fita-de-feltro-e-fivela-de-metal","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_social_sport_feltro_de_la_marrom_com_fita_de_feltro_e_fivela_de_metal_2316_1_1bd3b874138dcd54306e897e7bf2650f.png","","Marca: Sibu Company","857"
"2318","Chapéu Rock Santeiro Feltro de Lã Marrom com Fita de Feltro e Fivela de Metal","051.18.82.16","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeu-rock-santeiro-feltro-de-la-marrom-com-fita-de-feltro-e-fivela-de-metal","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_rock_santeiro_feltro_de_la_marrom_com_fita_de_feltro_e_fivela_de_metal_2318_1_3ec80ad7a423f1035de1bf2a9f4037ee.png","","Marca: Sibu Company","858"
"2320","Chapéu Rock Samba Feltro de Lã Castor com Fita de Feltro e Fivela de Metal","032.10.82.16","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeu-rock-samba-feltro-de-la-castor-com-fita-de-feltro-e-fivela-de-metal","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_rock_samba_feltro_de_la_castor_com_fita_de_feltro_e_fivela_de_metal_2320_1_4735b77b47983061445d31817da7cad6.png","","Marca: Sibu Company","859"
"2322","Chapéu Rock Sport III Feltro de Lã Castor com Fita de Gorgurão Marrom","033.17.81.03","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeu-rock-sport-iii-feltro-de-la-castor-com-fita-de-gorgurao-marrom","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_rock_sport_iii_feltro_de_la_castor_com_fita_de_gorgurao_marrom_2322_1_cf62e76cf233943cfe63a4e58a95b9d0.png","","Marca: Sibu Company","860"
"2324","Chapéu Rock Sport III Feltro de Lã Marrom com Fita de Gorgurão Marrom","033.17.82.05","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeu-rock-sport-iii-feltro-de-la-marrom-com-fita-de-gorgurao-marrom","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_rock_sport_iii_feltro_de_la_marrom_com_fita_de_gorgurao_marrom_2324_1_795bcd5eb211dc512e4f4c377ffe29ee.png","","Marca: Sibu Company","861"
"2326","Chapéu Country Infantil Feltro de Lã Preto com Fita de Feltro e Fivela de Metal","050.15.80.16","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/infantil/chapeu-country-infantil-feltro-de-la-preto-com-fita-de-feltro-e-fivela-de-metal","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_country_infantil_feltro_de_la_preto_com_fita_de_feltro_e_fivela_de_metal_2326_1_d477a446fa1a3c5c0611f4e029df5941.png","","Marca: Sibu Company","862"
"2328","Chapéu Country Infantil Feltro de Lã Marrom com Fita de Feltro e Fivela de Metal","050.15.82.16","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/infantil/chapeu-country-infantil-feltro-de-la-marrom-com-fita-de-feltro-e-fivela-de-metal","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_country_infantil_feltro_de_la_marrom_com_fita_de_feltro_e_fivela_de_metal_2328_1_1038bb3db45c403dd7587adc47e7a11e.png","","Marca: Sibu Company","863"
"2330","Chapéu Rock Sport Feltro de Lã Preto Infantil com Fita de Feltro e Fivela de Metal","067.15.80.16","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/infantil/chapeu-rock-sport-feltro-de-la-preto-infantil-com-fita-de-feltro-e-fivela-de-metal","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_rock_sport_feltro_de_la_preto_infantil_com_fita_de_feltro_e_fivela_de_metal_2330_1_3b21c4123b6b6a39276f1cfe57af2aad.png","","Marca: Sibu Company","864"
"2332","Chapéu Rock Sport Feltro de Lã Castor Infantil com Fita de Recouro e Detalhes em Metal","067.15.81.57","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/infantil/chapeu-rock-sport-feltro-de-la-castor-infantil-com-fita-de-recouro-e-detalhes-em-metal","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_rock_sport_feltro_de_la_castor_infantil_com_fita_de_recouro_e_detalhes_em_metal_2332_1_03771b37998eae5998fccf8afab2843c.png","","Marca: Sibu Company","865"
"2334","Chapéu Rock Sport Feltro de Lã Marrom Infantil com Fita de Gorgurão","067.15.82.05","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/infantil/chapeu-rock-sport-feltro-de-la-marrom-infantil-com-fita-de-gorgurao","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_rock_sport_feltro_de_la_marrom_infantil_com_fita_de_gorgurao_2334_1_3c09168f534c14f9d91e98856880770f.png","","Marca: Sibu Company","866"
"2336","Chapéu Rock Sport Consagrado Gravado Feltro de Lã Preto com Fita de Recouro e Detalhes em Metal","467.16.80.99","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeu-rock-sport-consagrado-gravado-feltro-de-la-preto-com-fita-de-recouro-e-detalhes-em-metal","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_rock_sport_consagrado_gravado_feltro_de_la_preto_com_fita_de_recouro_e_detalhes_em_metal_2336_1_6dc4b2ed4aa5ddd643bb3847781842d3.png","","Marca: Sibu Company","867"
"2338","Chapéu Rock Sport Consagrado Gravado Feltro de Lã Castor com Fita de Recouro e Detalhes em Metal","467.16.81.99","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeu-rock-sport-consagrado-gravado-feltro-de-la-castor-com-fita-de-recouro-e-detalhes-em-metal","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_rock_sport_consagrado_gravado_feltro_de_la_castor_com_fita_de_recouro_e_detalhes_em_metal_2338_1_1290ebc3a565340bd9c5c86cc55fe825.png","","Marca: Sibu Company","868"
"2340","Chapéu Rock Sport Consagrado Gravado Feltro de Lã Marrom com Fita de Recouro e Detalhes em Metal","467.16.82.99","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeu-rock-sport-consagrado-gravado-feltro-de-la-marrom-com-fita-de-recouro-e-detalhes-em-metal","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_rock_sport_consagrado_gravado_feltro_de_la_marrom_com_fita_de_recouro_e_detalhes_em_metal_2340_1_a4eb45852023c86eafc95530cc8fa179.png","","Marca: Sibu Company","869"
"2342","Chapéu Rock Sport Consagrado Strass Feltro de Lã Preto com Fita de Recouro e Detalhes em Metal","367.16.80.99","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeu-rock-sport-consagrado-strass-feltro-de-la-preto-com-fita-de-recouro-e-detalhes-em-metal","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_rock_sport_consagrado_strass_feltro_de_la_preto_com_fita_de_recouro_e_detalhes_em_metal_2342_1_ee73ea2e79f1a4829aa97d5e3a8dc8af.png","","Marca: Sibu Company","870"
"2344","Chapéu Rock Sport Consagrado Strass Feltro de Lã Castor com Fita de Recouro e Detalhes em Metal","367.16.81.99","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeu-rock-sport-consagrado-strass-feltro-de-la-castor-com-fita-de-recouro-e-detalhes-em-metal","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_rock_sport_consagrado_strass_feltro_de_la_castor_com_fita_de_recouro_e_detalhes_em_metal_2344_1_e84e0fe334ec90be1bed2d9d3dabec1d.png","","Marca: Sibu Company","871"
"2346","Chapéu Rock Sport Consagrado Strass Feltro de Lã Marrom com Fita de Recouro e Detalhes em Metal","367.16.82.99","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeu-rock-sport-consagrado-strass-feltro-de-la-marrom-com-fita-de-recouro-e-detalhes-em-metal","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_rock_sport_consagrado_strass_feltro_de_la_marrom_com_fita_de_recouro_e_detalhes_em_metal_2346_1_df8d554b334b3c3945bdff0e1b0e58c9.png","","Marca: Sibu Company","872"
"2348","Chapéu Campeiro Consagrado Gravado Feltro de Lã Preto com Fita Preta e Bege","485.00.90.99","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeu-campeiro-consagrado-gravado-feltro-de-la-preto-com-fita-preta-e-bege","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_campeiro_consagrado_gravado_feltro_de_la_preto_com_fita_preta_e_bege_2348_1_7a3fc0f6bc36a0878e472f33e3d1134c.png","","Marca: Sibu Company","873"
"2350","Chapéu Campeiro Consagrado Gravado Feltro de Lã Castor com Fita Preta e Bege","485.00.91.99","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeu-campeiro-consagrado-gravado-feltro-de-la-castor-com-fita-preta-e-bege","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_campeiro_consagrado_gravado_feltro_de_la_castor_com_fita_preta_e_bege_2350_1_fd1c4974bf8946f31946f21d2f6ea50e.png","","Marca: Sibu Company","874"
"2352","Chapéu Campeiro Consagrado Gravado Feltro de Lã Marrom com Fita Preta e Bege","485.00.92.99","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeu-campeiro-consagrado-gravado-feltro-de-la-marrom-com-fita-preta-e-bege","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_campeiro_consagrado_gravado_feltro_de_la_marrom_com_fita_preta_e_bege_2352_1_cfbcdc765cec158b899ce5c4091adfc2.png","","Marca: Sibu Company","875"
"2354","Chapéu Top Bull Consagrado com Strass Feltro de Lã Castor com Fita de Gorgurão Marrom e Pena","369.12.91.99","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeu-top-bull-consagrado-com-strass-feltro-de-la-cator-com-fita-de-gorgurao-marrom-e-pena","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_top_bull_consagrado_com_strass_feltro_de_la_cator_com_fita_de_gorgurao_marrom_e_pena_2354_1_80c53f46a8ca5c4a936b53d93f77e786.png","","Marca: Sibu Company","876"
"2356","Chapéu Top Bull Consagrado com Strass Feltro de Lã Marrom com Fita de Gorgurão Marrom e Pena","369.12.92.99","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeu-top-bull-consagrado-com-strass-feltro-de-la-marrom-com-fita-de-gorgurao-marrom-e-pena","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_top_bull_consagrado_com_strass_feltro_de_la_marrom_com_fita_de_gorgurao_marrom_e_pena_2356_1_8d677d34442341aec05732573477fcc2.png","","Marca: Sibu Company","877"
"2358","Chapéu Top Bull Consagrado Gravado Feltro de Lã Preto com Fita de Gorgurão Preta e Pena","469.12.90.99","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeu-top-bull-consagrado-gravado-feltro-de-la-preto-com-fita-de-gorgurao-preta-e-pena","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_top_bull_consagrado_gravado_feltro_de_la_preto_com_fita_de_gorgurao_preta_e_pena_2358_1_b91ebfd345f425c424d939ea52c77891.png","","Marca: Sibu Company","878"
"2360","Chapéu Top Bull Consagrado Gravado Feltro de Lã Castor com Fita de Gorgurão Marrom e Pena","469.12.91.99","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeu-top-bull-consagrado-gravado-feltro-de-la-castor-com-fita-de-gorgurao-marrom-e-pena","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_top_bull_consagrado_gravado_feltro_de_la_castor_com_fita_de_gorgurao_marrom_e_pena_2360_1_80c53f46a8ca5c4a936b53d93f77e786.png","","Marca: Sibu Company","879"
"2362","Chapéu Top Bull Consagrado Gravado Feltro de Lã Marrom com Fita de Gorgurão Marrom e Pena","469.12.92.99","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeu-top-bull-consagrado-gravado-feltro-de-la-marrom-com-fita-de-gorgurao-marrom-e-pena","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_top_bull_consagrado_gravado_feltro_de_la_marrom_com_fita_de_gorgurao_marrom_e_pena_2362_1_8d677d34442341aec05732573477fcc2.png","","Marca: Sibu Company","880"
"2364","Chapéu Cavaleiro II Consagrado Gravado Feltro de Lã Preto com Fita Azul e Preta","447.13.90.99","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeu-cavaleiro-ii-consagrado-gravado-feltro-de-la-preto-com-fita-azul-e-preta","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_cavaleiro_ii_consagrado_gravado_feltro_de_la_preto_com_fita_azul_e_preta_2364_1_c302f35313f99d73bd23a3d00467fc39.png","","Marca: Sibu Company","881"
"2366","Chapéu Cavaleiro II Consagrado Gravado Feltro de Lã Castor com Fita Azul e Preta","447.13.91.99","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeu-cavaleiro-ii-consagrado-gravado-feltro-de-la-castor-com-fita-azul-e-preta","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_cavaleiro_ii_consagrado_gravado_feltro_de_la_castor_com_fita_azul_e_preta_2366_1_97ef19b1ced4454b6450d7eebeaca644.png","","Marca: Sibu Company","882"
"2368","Chapéu Cavaleiro II Consagrado Gravado Feltro de Lã Marrom com Fita Azul e Preta","447.13.92.99","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeu-cavaleiro-ii-consagrado-gravado-feltro-de-la-marrom-com-fita-azul-e-preta","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_cavaleiro_ii_consagrado_gravado_feltro_de_la_marrom_com_fita_azul_e_preta_2368_1_be8347351f4e28acd94f335258555faf.png","","Marca: Sibu Company","883"
"2370","Chapéu Cavaleiro II Consagrado Strass Feltro de Lã Preto com Fita Azul e Preta","347.13.90.99","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeu-cavaleiro-ii-consagrado-strass-feltro-de-la-preto-com-fita-azul-e-preta","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_cavaleiro_ii_consagrado_strass_feltro_de_la_preto_com_fita_azul_e_preta_2370_1_3633ba70538027f5f0800386dbceaaa9.png","","Marca: Sibu Company","884"
"2372","Chapéu Cavaleiro II Consagrado Strass Feltro de Lã Castor com Fita Azul e Preta","347.13.91.99","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeu-cavaleiro-ii-consagrado-strass-feltro-de-la-castor-com-fita-azul-e-preta","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_cavaleiro_ii_consagrado_strass_feltro_de_la_castor_com_fita_azul_e_preta_2372_1_c1eb159a0f4f8b16ec6e3e7c1a73505a.png","","Marca: Sibu Company","885"
"2374","Chapéu Cavaleiro II Consagrado Strass Feltro de Lã Marrom com Fita Azul e Preta","347.13.92.99","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeu-cavaleiro-ii-consagrado-strass-feltro-de-la-marrom-com-fita-azul-e-preta","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_cavaleiro_ii_consagrado_strass_feltro_de_la_marrom_com_fita_azul_e_preta_2374_1_6588fa0f184e77b5efe3cdcb9b03484c.png","","Marca: Sibu Company","886"
"2376","Chapéu Country Feltro de Lã Chumbo aba Formada com Fita de Feltro e Fivela de Metal","046.20.94.16","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeu-country-feltro-de-la-chumbo-aba-formada-com-fita-de-feltro-e-fivela-de-metal","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_country_feltro_de_la_chumbo_aba_formada_com_fita_de_feltro_e_fivela_de_metal_2376_1_49bf9752663d0c9f09784294f2c91bb8.png","","Marca: Sibu Company","887"
"2378","Chapéu Rock Sport Feltro de Lã Chumbo com Fita de Feltro e Fivela de Metal","067.16.94.16","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeu-rock-sport-feltro-de-la-chumbo-com-fita-de-feltro-e-fivela-de-metal","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_rock_sport_feltro_de_la_chumbo_com_fita_de_feltro_e_fivela_de_metal_2378_1_779d3659c225cd94919d02696960adcd.png","","Marca: Sibu Company","888"
"2380","Chapéu Country Glitter Azul","031.05.20.904","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeu-country-glitter-azul","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_country_glitter_azul_2380_1_0504ad08f1acf08ee4df11474ade049c.png","","Marca: Sibu Company","889"
"2382","Chapéu Country Glitter Furta-cor","031.05.20.905","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeu-country-glitter-furta-cor","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_country_glitter_furta_cor_2382_1_dbc5835df40df80a5b05b1b7eec2f84b.png","","Marca: Sibu Company","890"
"2384","Chapéu Country Glitter Pink","031.05.20.906","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeu-country-glitter-pink","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_country_glitter_pink_2384_1_2500b445115375442f62779b9db41f77.png","","Marca: Sibu Company","891"
"2386","Chapéu Country Glitter Preto","031.05.20.907","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeu-country-glitter-preto","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_country_glitter_preto_2386_1_24b2c1461c06921dc07bb61049ec3b88.png","","Marca: Sibu Company","892"
"2388","Chapéu Country Infantil Glitter Pink","031.25.20.906","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeu-country-infantil-glitter-pink","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_country_infantil_glitter_pink_2388_1_b0509221b862872e5641bdf335756441.png","","Marca: Sibu Company","893"
"2390","Chapéu Western Jeito de Cowboy Feltro de Lã Ametista aba Formada","146.20.99.020","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/colecoes/colecao-jeito-de-cowboy/chapeu-western-jeito-de-cowboy-feltro-de-la-uva-aba-formada","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_western_jeitodecowboy_feltro_de_la_ametista_aba_formada_2390_6_8e94c7f60d4605c6988f0ca28262d321.png","","Marca: Sibu Company","894"
"2392","Chapéu Western Jeito de Cowboy Feltro de Lã Turquesa aba Formada","146.20.99.021","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/colecoes/colecao-jeito-de-cowboy/chapeu-western-jeito-de-cowboy-feltro-de-la-menta-aba-formada","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_western_jeitodecowboy_feltro_de_la_turquesa_aba_formada_2392_1_5dd57e838ec5e185e0a2ec4e56e3a551.png","","Marca: Sibu Company","895"
"2394","Chapéu Willian Marcondes Night Blue Aba Formada com Fita de Feltro e Detalhe de Pena em Metal","368.20.99.024","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/colecoes/colecao-willian-marcondes/chapeu-willian-marcondes-night-blue-aba-formada-com-fita-de-feltro-e-detalhe-de-pena-em-metal","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_willian_marcondes_night_blue_aba_formada_com_fita_de_feltro_e_detalhe_de_pena_em_metal_2394_1_f74c45eeb5254f5b755a7ca622947552.jpg","","Marca: Sibu Company","896"
"2404","Chapéu Rock Sport Feltro de Lã Azul com Fita de Feltro e Fivela de Metal","067.16.99.090","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeu-rock-sport-feltro-de-la-azul-com-fita-de-feltro-e-fivela-de-metal-2404","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_rock_sport_feltro_de_la_azul_com_fita_de_feltro_e_fivela_de_metal_2404_1_ac760b8c91e60def294a0388c6dd6e1d.png","","Marca: Sibu Company","897"
"2398","Chapéu Arizona Country Feltro de Lã Azul aba Formada com Fita de Feltro e Fivela de Metal","046.20.99.16.090","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/colecoes/colecao-arizona/chapeu-country-feltro-de-la-azul-aba-formada-com-fita-de-feltro-e-fivela-de-metal","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_country_feltro_de_la_azul_aba_formada_com_fita_de_feltro_e_fivela_de_metal_2398_1_53c44e7bf4c8b23c79c45ea53d6b4cc3.png","","Marca: Sibu Company","898"
"2400","Chapéu Arizona Country Feltro de Lã Rosa aba Formada com Fita de Feltro e Fivela de Metal","046.20.99.040","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeu-country-feltro-de-la-rosa-aba-formada-com-fita-de-feltro-e-fivela-de-metal","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_country_feltro_de_la_rosa_aba_formada_com_fita_de_feltro_e_fivela_de_metal_2400_1_a661774b8f815b6821dd0b3f2e47ff03.png","","Marca: Sibu Company","899"
"2402","Chapéu Rock Sport Feltro de Lã Rosa com Fita de Feltro e Fivela de Metal aba 9cm","067.16.99.040.16","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeu-rock-sport-feltro-de-la-azul-com-fita-de-feltro-e-fivela-de-metal-2402","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_rock_sport_feltro_de_la_azul_com_fita_de_feltro_e_fivela_de_metal_2402_1_1a08fb2063fd1607c66133325fb96212.png","","Marca: Sibu Company","900"
"2412","Chapéu Arizona Country Feltro de Lã Azul Marinho aba Formada com Fita de Feltro e Fivela de Metal","046.20.99.024","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/colecoes/colecao-arizona/chapeu-arizona-country-feltro-de-la-azul-marinho-aba-formada-com-fita-de-feltro-e-fivela-de-metal","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_arizona_country_feltro_de_la_azul_marinho_aba_formada_com_fita_de_feltro_e_fivela_de_metal_2412_1_d201c818a9d2af2cadb8866711b75479.png","","Marca: Sibu Company","901"
"2414","Chapéu Country Super Fino Branco Renda com Fita de Gorgurão Preta","030.05.53.06","Chapéu","Normal","Não","Não Postado","https://www.chapelariaacessorios.com.br/chapeus/chapeu-country-super-fino-branco-renda-com-fita-de-gorgurao-preta","https://images.tcdn.com.br/img/img_prod/1063786/chapeu_country_super_fino_branco_renda_com_fita_de_gorgurao_preta_2414_1_1de229fb1e355a825034fd7612239710.png","","Marca: Sibu Company","902"
